Hard: .word 32, 32
.byte 199,199,199,199,199,199,199,199,199,82,82,82,82,82,82,82,82,82,82,82,82,82,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,82,82,82,82,82,82,82,82,82,82,82,82,82,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,82,82,82,82,165,165,165,165,165,165,165,165,165,165,165,165,165,165,82,82,82,82,199,199,199,199,199,
199,199,199,199,199,82,82,82,82,165,165,165,165,165,165,165,165,165,165,165,165,165,165,82,82,82,82,199,199,199,199,199,
199,199,199,82,82,165,165,165,165,165,165,255,255,255,255,255,255,255,255,255,255,165,165,165,165,165,165,82,82,199,199,199,
199,199,199,82,82,165,165,165,165,165,165,255,255,255,255,255,255,255,255,255,255,165,165,165,165,165,165,82,82,199,199,199,
199,199,199,82,82,165,165,165,165,255,255,255,255,255,255,255,255,255,255,255,255,255,255,165,165,165,165,82,82,199,199,199,
199,199,199,82,82,165,165,165,165,255,255,255,255,255,255,255,255,255,255,255,255,255,255,165,165,165,165,82,82,199,199,199,
199,82,82,165,165,165,165,165,165,255,255,255,255,255,255,255,255,255,255,255,255,255,255,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,255,255,255,255,255,255,255,255,255,255,255,255,255,255,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,255,255,255,255,255,255,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,255,255,255,255,255,255,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,255,255,165,165,255,255,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,165,165,165,165,165,165,255,255,165,165,255,255,165,165,165,165,165,165,165,165,165,165,82,82,199,
199,199,199,82,82,165,165,165,165,82,82,82,82,165,165,165,165,165,165,82,82,82,82,165,165,165,165,82,82,199,199,199,
199,199,199,82,82,165,165,165,165,82,82,82,82,165,165,165,165,165,165,82,82,82,82,165,165,165,165,82,82,199,199,199,
199,126,199,126,126,165,126,126,126,126,126,82,82,165,165,82,82,165,165,82,82,126,126,126,126,126,165,126,126,199,126,199,
199,199,199,82,82,165,165,82,82,126,126,82,82,165,165,82,82,165,165,82,82,126,126,82,82,165,165,82,82,199,199,199,
199,82,82,165,165,165,165,82,82,82,82,13,165,82,82,82,82,82,82,165,165,82,82,82,82,165,165,165,165,82,82,199,
199,82,82,165,165,165,165,82,82,82,82,165,165,82,82,82,82,82,82,165,165,82,82,82,82,165,165,165,165,82,82,199,
199,82,82,165,165,255,255,165,165,165,165,165,165,82,82,165,165,82,82,165,165,165,165,165,165,255,255,165,165,82,82,199,
199,82,82,165,165,255,255,165,165,165,165,165,165,82,82,165,165,82,82,165,165,165,165,165,165,255,255,165,165,82,82,199,
199,199,199,82,82,165,165,165,165,82,82,165,13,165,13,165,165,165,165,165,165,82,82,165,13,165,165,82,82,199,199,199,
199,199,199,82,82,165,165,165,13,82,82,165,13,165,165,165,13,13,165,165,165,82,82,13,13,165,165,82,82,199,199,199,
199,199,199,199,199,82,82,82,82,82,82,165,165,82,82,13,13,82,82,165,165,82,82,82,82,82,82,199,199,199,199,199,
199,199,199,199,199,82,82,82,82,82,82,165,165,82,82,13,13,82,82,165,13,82,82,82,82,82,82,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,82,82,165,13,82,82,13,13,82,82,13,13,82,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,82,82,13,13,82,82,13,13,82,82,13,165,82,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,82,82,82,82,82,82,82,82,82,82,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,82,82,82,82,82,82,82,82,82,82,199,199,199,199,199,199,199,199,199,199,199,


